0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_activesite4,dist_activesite5,dist_activesite6,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,sasaSer,sasaLig
68,-11691.813270142182,-61.20758645023696,18.975663808703146,22.103845756139595,15.824342007755279,16.659707798362774,17.99301141749246,20.6490737182249,2.8300302326583373,1.5796968849633781,3.07245809133994,0.002947867298578199,0.4573318698836707
69,-11504.080263157894,-12.70416197368421,36.52205263157895,35.57730789473684,37.51381578947368,36.82587368421052,36.304421052631575,35.687897368421055,2.8221386842105263,1.5845418421052633,3.018665789473684,0.008184210526315789,0.660836894736842
70,-11675.354254727472,-65.708299863109,28.877012291434927,26.387354115684097,28.820627085650724,26.16347252502781,27.881274082313677,27.595019744160176,2.8194749999999997,1.5987182869855392,3.0937423859844273,0.0012447163515016688,0.4146408592880979
71,-11570.591714285712,-22.22693308428571,28.30685142857143,27.460042857142856,27.693489999999997,26.413332857142855,27.544578571428573,28.91496,2.8076777142857146,1.5828665714285717,3.0753491428571422,0.0018285714285714285,0.632048842857143
72,-11652.720019193857,-38.35458781861804,9.780214510556622,7.0470944049904025,13.13596811900192,11.872799894433783,11.47836641074856,10.15759357965451,2.7656069481765835,1.5851241842610364,3.101450777351247,0.00019289827255278313,0.3726164328214971
73,-11709.043704600484,-64.70026987328491,23.712194673123488,25.21892502017756,24.577241646489103,24.455502502017758,28.70388595641647,28.618729620661824,2.8251002663438256,1.5897545197740113,3.102791630347054,0.000536723163841808,0.3915752469733656
74,-11686.60010567101,-67.42459795280028,21.175424480450864,22.880772349418812,19.759792638252907,20.95542902430433,18.44076977809088,20.53522321239873,2.812771951391335,1.5905516766467067,3.091638016907362,0.0009834448749559707,0.46041307749207466
75,-11653.017548076923,-48.399295567211546,38.18841961538461,39.13926211538461,33.7530385576923,34.05305298076922,38.24530682692307,38.28290701923077,2.8115886153846157,1.5863760865384615,3.082192586538462,0.0008490384615384616,0.481471375
76,-11660.682046332044,-48.99764537837838,26.230585714285713,26.293390347490348,27.22398108108108,27.87184555984556,30.99448223938224,29.664043243243245,2.8153247490347493,1.5834839382239385,3.0904565637065633,0.001725868725868726,0.5133182857142857
77,-11647.822321981424,-43.1687299006192,29.83179659442725,28.92765464396285,30.661107739938075,29.747892414860683,24.544701702786377,23.365508204334365,2.8187372136222906,1.5881631424148606,3.11753040247678,0.0010061919504643962,0.5289548281733747
78,-11630.369123376624,-41.76912534082793,16.450880844155844,13.08004025974026,17.56749301948052,14.443038636363637,15.409432086038962,13.120227353896103,2.785872840909091,1.6222703733766233,3.1965686688311687,0.00017857142857142857,0.4659323327922078
79,-11625.289160839158,-35.494851076923084,26.864357342657346,27.487609790209792,27.05882027972028,27.57094965034965,28.504809090909095,29.336839860139854,2.825172097902098,1.5929013986013985,3.097531328671329,0.00206993006993007,0.44357946153846156
80,-11561.310144927536,-14.675047623188405,25.43945217391304,25.40552608695652,25.420910144927536,25.1290347826087,24.332124637681158,23.737927536231886,2.8145933333333337,1.5823143478260868,3.055886231884058,0.0028260869565217396,0.6638775072463768
81,-11626.956967213117,-47.99395409836065,31.365952459016395,32.34726967213114,29.464779508196724,28.656778688524586,28.727918032786885,30.0296131147541,2.8267589344262296,1.587596393442623,3.083913032786885,0.003926229508196722,0.45702354098360654
82,-11664.82047841307,-55.66573538249708,28.825237728510306,27.489925982108126,26.834260365616487,24.47214527421237,24.791015597043952,25.286783741734734,2.8105370089459356,1.5888937106184364,3.1261174212368728,0.00019058732010890703,0.46152934500194476
83,-11642.555816326529,-43.48803081734693,26.557632823129254,27.491846768707486,24.301784183673472,24.672193027210888,27.438017346938775,27.944340136054418,2.810737482993197,1.5858977551020408,3.098587619047619,0.0005459183673469388,0.5097686496598639
84,-11662.647903826617,-69.67340908601422,15.665235082966472,17.93717768371148,14.357466068405012,16.340716356247885,13.535511175076195,12.84946969183881,2.8035507551642396,1.5853616796478158,3.0972895563833394,0.00026244497121571286,0.3846885330172706
85,-11654.07765598651,-48.20400671163575,28.51859359190556,28.59586745362563,25.58988903878583,24.534846205733555,24.702821922428328,24.389352276559865,2.8148997976391232,1.5794354300168634,3.081520252951096,0.00031028667790893765,0.42611776222596964
86,-11645.86525423729,-36.73998466101695,19.55047118644068,18.013900847457624,19.722736016949153,17.809826694915255,17.495612711864407,16.498674152542375,2.7973751271186447,1.590816313559322,3.0971510593220333,0.0009745762711864408,0.49553605508474574
87,-11643.656808035712,-33.72343462276786,36.011437276785706,36.20576785714285,34.96057767857143,33.87297008928571,32.4855669642857,33.33605133928572,2.8174449553571432,1.5913433482142858,3.095830558035715,0.0005178571428571429,0.49225443080357134
88,-11634.299493629533,-72.82452579157138,29.63671973211369,27.294177589023196,28.83629627572689,26.413367428944795,25.47145135576609,23.05908474354786,2.8110237046716757,1.571910617445279,3.060264972231297,8.591963410650114e-05,0.3868776396602418
89,-11642.829401709405,-35.16439486894587,30.24987521367521,26.6979698005698,30.735421652421657,27.677779772079777,29.711784045584036,29.169241310541313,2.812209173789173,1.585949287749288,3.105738774928774,0.0008034188034188035,0.4959439088319088
90,-11673.296748768475,-47.030639452955675,12.70730169950739,12.329053448275861,10.216455492610837,8.38852066502463,12.11103104679803,13.27222869458128,2.7750137192118225,1.5750703817733993,3.0647985591133007,0.0001330049261083744,0.4187866514778325
91,-11670.199822695038,-50.61079724822695,27.05501631205674,28.62598014184397,24.892139361702128,25.905651063829787,24.73398794326241,26.941659219858156,2.8191746808510643,1.5901704609929077,3.1133137943262414,0.001702127659574468,0.382708780141844
92,-11676.548782961461,-37.592207915314404,21.67990010141988,19.386568509127788,21.30884827586207,17.750831795131845,16.93404700811359,16.083910750507098,2.8071112728194723,1.585942145030426,3.085669934077079,0.0016511156186612582,0.4735962094320487
93,-11675.961859504132,-67.03215444876034,28.685813553719008,25.58442049586777,32.04471033057851,30.16318066115703,29.32787487603306,26.37041479338843,2.8125026363636363,1.5884492809917357,3.1011585206611567,0.0008090909090909092,0.33216003636363634
94,-11660.625043668122,-46.13250739432314,31.45707471615721,29.45711794759825,29.096880524017468,26.24198218340611,26.842657947598248,27.534237423580787,2.792556497816594,1.5839295458515283,3.0908079344978168,3.100436681222708e-05,0.4010016262008734
95,-11668.624446952597,-47.98703947562641,28.8099467268623,25.80906800225734,26.599101805869072,23.566505361173817,26.391949209932278,28.00473064334086,2.8078205191873593,1.5900284650112864,3.108778256207675,0.0005095936794582394,0.489761453724605
96,-11615.856416819013,-36.875094641681905,10.15265180987203,8.768665009140767,12.763241846435099,12.42529857404022,12.25913168190128,11.153337952468007,2.785402778793419,1.5960125411334554,3.118516581352834,0.00027239488117001827,0.4524221060329068
97,-11691.78795404003,-41.40610456286138,27.19904848035582,26.279366271312078,25.92284899925871,25.88002742772424,29.623974128984432,29.559558117123796,2.8161597479614526,1.597977242401779,3.1241949666419573,0.0015159377316530766,0.39687401408450707
98,-11666.888341158061,-59.88687917996871,14.490080946791862,17.459511502347418,14.172433333333334,16.896959154929576,16.188842644757433,19.78432515649452,2.814669780907668,1.5831860054773084,3.1050067762128326,0.0012766040688575904,0.4372533313771517
99,-11657.645188679246,-71.4771938173585,30.500505660377357,28.51677226415094,33.76501301886792,32.97986547169811,28.106572264150945,26.97572471698113,2.821103226415094,1.5869994905660378,3.0898853962264146,0.0014150943396226414,0.3701439566037735
100,-11653.266548463356,-57.62607906888889,26.635934846335697,25.30361810874705,29.215700141843968,29.44175721040189,28.726055319148937,25.958235035460994,2.805236373522459,1.5986471962174942,3.0871712576832144,4.9172576832151295e-05,0.42266205200945633
101,-11647.431682539682,-57.42137531666667,26.635770555555556,24.156130238095233,24.407915396825395,20.992763968253968,23.75989603174603,25.133018809523808,2.79816323015873,1.5859476666666668,3.1083094285714283,0.00027936507936507935,0.4837582595238096
102,-11609.682415458934,-23.683490490628028,14.614844009661837,14.900209565217395,14.56224,15.23800893719807,16.698289710144927,17.038430917874393,2.796347632850242,1.580194879227053,3.066128743961353,0.0018985507246376812,0.5619564444444443
103,-11682.2537890625,-48.655610503906246,23.521464687500004,24.6891725,20.312214765625,21.192488749999995,20.814090859375,22.166837578125,2.82275965625,1.5932068671875002,3.0996022656249997,0.0007546875000000001,0.47122874140625
104,-11632.516956521738,-48.42939902664797,18.57818190743338,19.89736788218794,22.713745301542776,23.679644460028047,23.854703927068726,21.070643899018233,2.7923645021037866,1.583419340813464,3.087575049088359,0.0004726507713884993,0.4764657180925666
105,-11644.895954692556,-50.084200375404535,36.79865987055016,33.705748867313915,36.78226666666666,34.05951553398058,33.83576375404531,32.38753139158577,2.821590129449838,1.5883466666666668,3.10383142394822,0.001970873786407767,0.4660823495145632
106,-11668.887392611685,-63.39898310395189,26.588637929553265,28.403032689003435,22.393920532646046,23.031275644329895,24.774518728522334,27.236392525773198,2.8148645360824744,1.6064007817869417,3.125680790378007,0.00031829896907216497,0.44667530412371137
107,-11629.206543647977,-36.98580743094393,26.588944499645134,28.484256493967354,23.917074308019874,25.275879843860892,25.65474258339248,27.129553726046836,2.81024573456352,1.6012175585521644,3.113109517388218,0.0012129169623846703,0.46957112704045423
