0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser133,dist_Ser133_2,dist_Ser133_3,dist_Ser133_to_His,dist_His129_Asp,dist_His129_Asp2,dist_His129_Glu,dist_His129_Glu2,sasaSer,sasaSer133,sasaLig
77,-11695.51178690344,-47.6217306891232,23.643312134665187,20.97087702552719,23.78923388827229,2.791622079171291,1.5859352127266,3.1102688716241214,12.342647391786905,12.42029603773585,9.148430192378838,4.481556185719571,5.491092922678505,3.8743806992230856,1.6954557232704404,2.324942719200888,0.05520236773954865,2.5527192008879026e-05,0.43907380355160935
78,-11703.140184190328,-44.83723375671528,14.591638679969302,18.420244128933223,13.6973423637759,2.838305924788949,1.594527367613201,3.116110399079049,5.799486623177284,5.888024382194935,7.757050706062931,3.9214274520337673,5.438338227168073,4.269188027628549,2.3928648580199545,1.5413633000767457,0.04094934765924789,0.0002455871066768995,0.46259260168841143
79,-11718.086079613995,-43.18514727744271,21.54020904704463,21.97429324487334,21.804424849215923,2.8392779010856453,1.5979037876960194,3.1043848371531966,10.529813075995174,12.849530084439081,12.934466755126659,3.3529850542822683,5.647225814234017,4.557282038600723,2.1876829071170083,2.292844487334138,0.042127864897466824,0.018139927623642943,0.4368756936067551
80,-11709.389898516783,-40.289126083528494,19.91009523809524,22.508084699453555,17.05823637782982,2.812700382513661,1.601661444184231,3.1109676346604216,10.227227142857144,5.789078337236534,8.469890694769711,4.959071756440281,5.54426418423107,4.451078360655737,1.998814886807182,2.093463099141296,0.043370804059328645,0.0688040593286495,0.4382514285714287
81,-11689.04763485477,-35.975237674273856,20.138901037344397,17.06384045643154,22.304880912863073,2.841456161825726,1.589142925311203,3.102965580912863,8.514157738589214,10.635831804979253,8.658457448132781,5.092516161825727,1.8855373651452283,3.2833777593360995,4.52162143153527,3.582942302904565,0.03710165975103734,0.000516597510373444,0.47799657261410783
82,-11697.801947565542,-43.49901920661672,21.468718851435707,17.882797627965044,22.47744357053683,2.830713583021223,1.5884068039950063,3.113531835205993,10.060783632958803,10.88560520599251,8.166055518102372,4.274547528089888,3.7037217103620477,1.689212509363296,3.7244329463171044,4.924487328339576,0.02469538077403246,0.003131086142322097,0.49197555181023717
83,-11699.309204771374,-62.964112802584495,16.372722962226643,17.967895725646123,16.731156560636183,2.832405874751491,1.6009745129224648,3.119649035785288,5.118334522862823,8.749979473161032,9.828071262425448,4.766698250497019,4.345528827037772,2.823519294234593,3.996236729622267,3.3616918489065606,0.02831709741550696,0.004921471172962226,0.44037379721669984
84,-11673.697172413793,-53.4841687810345,16.455838103448276,18.525324137931033,20.446949482758622,2.8030598620689657,1.5889269310344827,3.106273258620689,4.7416941034482765,8.286741465517242,10.258020810344828,5.909229655172413,3.552421431034483,1.5527942413793103,3.7431258275862067,4.463894344827586,0.05918793103448276,0.07641551724137931,0.4694445948275862
85,-11710.545493421052,-40.955464407236846,20.287742269736842,20.628852796052634,21.88625427631579,2.7961342105263154,1.5944619243421052,3.1161215624999996,9.670410937500002,10.008831825657895,10.033640378289473,4.58653447368421,5.364487302631578,3.7073413815789475,2.257812763157895,2.11801021381579,0.05668256578947367,0.03910690789473684,0.4866450148026316
86,-11703.876913827655,-43.457152797024044,17.85961152304609,15.114494889779559,18.705363426853708,2.845118987975952,1.6151977454909818,3.161864879759519,6.554748677354709,8.94184002004008,7.7838401102204395,4.570897885771543,5.9021897895791575,4.337648406813628,2.174620991983968,1.7715112124248498,0.00118436873747495,1.503006012024048e-05,0.4552024739478958
87,-11736.238884664132,-56.972290773130545,20.631602534854245,17.10614486692015,23.96945145754119,2.7671776932826364,1.5759747211660329,3.064621520912548,13.552771996197718,14.55464536121673,12.50283989860583,2.8816170785804816,1.5465703295310518,3.0106086185044365,4.64681669201521,5.757789163498099,0.00027629911280101395,0.047437262357414446,0.3818191051964512
88,-11712.558700787402,-56.81658732467192,25.48223622047244,22.13788917322835,24.595288582677163,2.7725726968503936,1.5836620538057744,3.0729807874015744,13.913225439632546,15.349584146981627,11.807120511811025,4.384740301837271,1.483057788713911,3.2291747769028873,4.304824809711286,4.147838366141732,0.00024409448818897642,0.1246043307086614,0.4452563904199475
89,-11716.756081835092,-45.72877266367018,17.84063645381277,20.155732052076875,19.155266584004956,2.8002820706757596,1.5965124178549286,3.113794209547427,5.318137799132052,8.575189522628643,11.738045908245505,4.825048921264725,5.71875699318041,4.325460836949783,2.5014428270303783,1.616433316800992,0.05799256044637323,0.07753998760074393,0.4539872467451953
90,-11598.287478260869,-15.724714521739129,22.85066173913043,21.910460869565213,23.420836521739126,2.837462956521739,1.583523826086957,3.0658759130434783,13.618227130434784,13.903185739130437,12.685166173913046,5.372744260869565,5.441031826086957,3.9957914782608692,3.7354413913043483,1.6943578260869565,0.03123478260869566,0.018904347826086954,0.6526103999999999
